Vino tinto D.O. Ribera del Duero Joven;Callejo;botella de 75 cl.;6,58
Vino tinto D.O. Ribera del Duero Joven;Gomellano;botella de 75 cl.;3,95
Vino tinto D.O. Ribera del Duero Joven;Mayor de Castilla;botella de 75 cl.;3,50
Vino tinto D.O. Ribera del Duero Joven;Valpincia;botella de 75 cl.;3,85
Vino tinto D.O. Ribera del Duero Joven;Vega Cubillas;botella de 75 cl.;3,90
Vino tinto D.O. Ribera del Duero Joven;Vega Vieja;botella de 75 cl.;3,10
Vino tinto D.O. Ribera del Duero "Roble" Joven;Vega Vieja;botella de 75 cl.;4,20
Vino tinto D.O. Ribera del Duero Crianza;Arzuaga;botella de 75 cl.;12,35
Vino tinto D.O. Ribera del Duero Crianza;Callejo;botella de 75 cl.;11,87
Vino tinto D.O. Ribera del Duero Crianza;Condado de Haza;botella de 75 cl.;11,82
Vino tinto D.O. Ribera del Duero Crianza;Gomellano;botella de 75 cl.;7,59
Vino tinto D.O. Ribera del Duero Crianza;Matarromera;botella de 75 cl.;15,91
Vino tinto D.O. Ribera del Duero Crianza;Mayor de Castilla;botella de 75 cl.;8,53
Vino tinto D.O. Ribera del Duero Crianza;Monte-Vannos;botella de 75 cl.;11,03
Vino tinto D.O. Ribera del Duero Crianza;Pesquera;botella de 75 cl.;16,50
Vino tinto D.O. Ribera del Duero Crianza;Protos;botella de 75 cl.;14,39
Vino tinto D.O. Ribera del Duero Crianza;Solar de Quintanos;botella de 75 cl.;8,02
Vino tinto D.O. Ribera del Duero Crianza;Torremilanos;botella de 75 cl.;9,89
Vino tinto D.O. Ribera del Duero Crianza;Torremorón;botella de 75 cl.;8,26
Vino tinto D.O. Ribera del Duero Crianza;Valpincia;botella de 75 cl.;7,54
Vino tinto D.O. Ribera del Duero Crianza;Valtravieso;botella de 75 cl.;13,19
Vino tinto D.O. Ribera del Duero Crianza;Vega Cubillas;botella de 75 cl.;8,99
Vino tinto D.O. Ribera del Duero Crianza;Vega Vieja;botella de 75 cl.;7,85
Vino tinto D.O. Ribera del Duero Crianza 1998;Vega Vieja;estuche 3 botellas 75 cl.;32,95
Vino tinto D.O. Ribera del Duero Crianza;Viña Mayor;botella de 75 cl.;9,25
Vino tinto D.O. Ribera del Duero Crianza;Viña Pedrosa;botella de 75 cl.;14,12
Vino tinto D.O. Ribera del Duero Reserva 1996;Conde de Siruela;botella de 75 cl.;17,99
Vino tinto D.O. Ribera del Duero Reserva 1998;Matarromera;botella de 75 cl.;23,95
Vino tinto D.O. Ribera de Duero Reserva 1997;Matarromera;estuche de 3 botellas 75 cl;65,36
Vino tinto D.O. Ribera del Duero Reserva 1998;Pesquera;botella de 75 cl.;30,02
Vino tinto D.O. Ribera del Duero Reserva 1996;Protos;botella de 75 cl.;25,21
Vino tinto D.O. Ribera del Duero Reserva 1996;Torremilanos;botella de 75 cl.;14,00
Vino tinto D.O. Ribera del Duero Gran Reserva 1994;Protos;botella de 75 cl.;35,43
Vino tinto D.O. Toro Joven;Colegiata;botella de 75 cl.;4,18
Vino tinto D.O. Toro Joven;Muruve;botella de 75 cl.;3,60
Vino tinto D.O. Toro Joven;Pago Valdoscardos;botella de 75 cl.;2,97
Vino tinto D.O. Toro Crianza;Muruve;botella de 75 cl.;6,32
Vino tinto D.O. Toro Crianza;Pago Valdoscardos;botella de 75 cl.;4,50
Vino tinto de Aguja Joven;Peñascal;botella de 75 cl.;3,25
"Vino tinto de Castilla y León "" Durius """;Marqués de Griñón;botella de 75 cl.;3,60
Vino tinto de Castilla y León Crianza;Yllera;botella de 75 cl.;6,50
Vino tinto D.O. Cataluña Joven;Bach Viña Extrísima;botella de 75 cl.;2,98
Vino tinto D.O. Catalunya Joven;Coronas;botella de 75 cl.;5,38
Vino tinto D.O. Catalunya Joven;Gran Sangre de Toro;botella de 75 cl.;7,25
Vino tinto D.O. Catalunya Joven;Sangre de Toro;botella de 75 cl.;3,85
Vino tinto D.O. Catalunya Joven;Sangre de Toro;estuche de 3 botellas de 75 cl.;30,02
Vino tinto Cabernet Sauvignon D.O. Costers del Segre Crianza;Raimat;botella 75 cl.;8,99
Vino tinto D.O. Costers del Segre Clamor Joven;Raimat;botella de 75 cl.;4,17
Vino tinto D.O. Costers del Segre;Raimat Abadia;botella de 75 cl.;5,98
Vino tinto D.O. Cataluña Joven;Conde de Caralt;botella de 75 cl.;2,55
Vino tinto Cabernet Sauvignon D.O. Penedés;Jaume Serra;botella de 75 cl.;3,55
Vino tinto Merlot D.O. Penedés;Jaume Serra;botella de 75 cl.;3,24
Vino tinto Tempranillo D.O. Penedés;Jaume Serra;botella de 75 cl.;3,55
Vino tinto D.O. Penedés Joven;René Barbier;botella de 75 cl.;3,10
Vino tinto D.O. Penedés Joven;Viña del Mar;botella de 75 cl.;1,80
Vino tinto D.O. Penedés Crianza;Jaume Serra;botella de 75 cl.;3,30
Vino tinto Cabernet Sauvignon D.O. Penedés Reserva 1998;Gran Coronas;botella 75 cl;10,79
Vino tinto D.O. Penedés Reserva 1997;René Barbier;botella de 75 cl.;5,65
Vino tinto D.O. Penedés Joven;Sant LLach;botella de 75 cl.;1,95
Vino tinto D.O. Priorato;Clos Martinet;botella de 75 cl.;34,83
Vino tinto D.O.C. Priorato 1999;Les Terrasses;botella de 75 cl.;17,95
Vino tinto D.O.C. Rioja Joven;Araluz;botella de 75 cl.;2,25
"Vino tinto D.O.C. Rioja ""Carta de Oro Etiqueta Negra""";Berberana;botella de 75 cl.;3,25
Vino tinto D.O.C. Rioja Joven;Campo Viejo;botella de 75 cl.;3,45
Vino tinto D.O.C. Rioja Joven;Castillo San Asensio;botella de 75 cl.;2,98
Vino tinto D.O.C. Rioja Joven;Cautivo;botella de 75 cl.;3,00
Vino tinto D.O.C. Rioja Joven;Cune;6 botellas de 18,7 cl.;9,56
Vino tinto D.O.C. Rioja Joven;Faustino VII;botella de 75 cl.;5,08
Vino tinto Tempranillo D.O.C. Rioja Joven;Lagunilla;botella de 75 cl.;4,86
Vino tintoTempranillo D.O.C. Rioja Joven;Marqués de Griñon;botella de 75 cl.;4,54
Vino tinto D.O.C. Rioja Joven;Mendizábal;botella de 75 cl.;2,48
Vino tinto D.O.C. Rioja Joven;Milflores;botella de 75 cl.;4,66
Vino tinto D.O.C. Rioja Joven;Siglo;botella de 75 cl.;3,35
Vino tinto D.O.C. Rioja Joven;Solar de Carrión;botella de 75 cl.;2,95
Vino tinto D.O.C. Rioja Joven;Viña Azai;botella de 75 cl.;2,55
Vino tinto D.O.C. Rioja Joven;Viña Espolón;botella de 75 cl.;5,83
Vino tinto D.O.C. Rioja Crianza 1998;Antigua Usanza;estuche 3 botellas de 75 cl.;24,95
Vino tinto D.O.C. Rioja Crianza;Araluz;botella de 75 cl.;3,75
Vino tinto D.O.C. Rioja Crianza;Azpilicueta;botella de 75 cl.;9,01
"Vino tinto D.O.C. Rioja Crianza "" Carta de Oro """;Berberana;botella de 75 cl.;5,26
Vino tinto D.O.C. Rioja Crianza;Campo Viejo;botella de 75 cl.;4,85
Vino tinto D.O.C. Rioja Crianza;Castillo de Vineldón;botella de 75 cl.;2,95
Vino tinto D.O.C. Rioja Crianza;Cautivo;botella de 75 cl.;5,74
Vino tinto D.O.C. Rioja Crianza;Cincel;botella de 75 cl.;6,58
Vino tinto D.O.C. Rioja Crianza;Cune;botella de 75 cl.;5,95
Vino tinto D.O.C. Rioja Crianza;El Coto;botella de 75 cl.;5,65
Vino tinto D.O.C. Rioja Crianza;Lan;botella de 75 cl.;6,94
Vino tinto D.O.C. Rioja Crianza;Lagunilla;botella de 75 cl.;6,16
Vino tinto D.O.C. Rioja Crianza;Marqués de Arienzo;botella de 75 cl.;7,18
Vino tinto D.O.C. Rioja Crianza;Marqués de Vitoria;botella de 75 cl.;8,15
Vino tinto D.O.C. Rioja Crianza;Montecillo;botella de 75 cl.;5,95
Vino tinto D.O.C. Rioja Crianza 1998;Montecillo;estuche 6 botellas de 75 cl.;29,95
Vino tinto D.O.C. Rioja Crianza;Muga;botella de 75 cl.;15,56
Vino tinto D.O.C. Rioja Crianza;Orla Dorada;botella de 75 cl.;4,36
Vino tinto D.O.C. Rioja Crianza;Marqués de Cáceres;botella de 75 cl.;6,30
Vino tinto D.O.C. Rioja Crianza;Paternina Banda Azul;botella de 75 cl.;4,99
Vino tinto D.O.C. Rioja Crianza;Puerta Vieja;botella de 75 cl.;6,58
Vino tinto D.O.C. Rioja Crianza;Rioja Bordón;botella de 75 cl.;7,25
Vino tinto D.O. Rioja Crianza;Romeral;botella de 75 cl.;4,20
Vino tinto D.O.C. Rioja Crianza;Siglo;botella de 75 cl.;4,96
Vino tinto Tempranillo D.O.C. Rioja Crianza;Viña Alcorta;botella de 75 cl.;6,95
Vino tinto D.O.C. Rioja Crianza;Viña Azai;botella de 75 cl.;4,65
Vino tinto D.O.C. Rioja Crianza;Viña Berceo;botella de 75 cl.;5,98
Vino tinto D.O.C. Rioja Crianza;Viña Berceo;botella magnum de 1,5 l.;11,99
Vino tinto D.O.C. Rioja Crianza;Viña Espolón;botella de 75 cl.;4,96
Vino tinto D.O.C. Rioja Crianza;Viña Espolón;estuche 3 botellas de 75 cl.;21,68
Vino tinto D.O.C. Rioja Crianza;Viña Real;botella de 75 cl.;6,29
Vino tinto D.O.C. Rioja Crianza;Viña Salceda;botella de 750 ml.;8,56
Vino tinto D.O.C. Rioja Reserva;Antigua Usanza;botella de 75 cl.;10,50
Vino tinto D.O.C. Rioja Reserva 1997;Araluz;botella de 75 cl.;6,35
Vino tinto D.O.C. Rioja Reserva 1995;Campillo;botella de 75 cl.;16,98
Vino tinto D.O.C. Rioja Reserva 1995;Campo Viejo;botella de 75 cl.;9,25
Vino tinto D.O.C. Rioja Gran Reserva Especial 1989;Castillo Ygay;botella de 75 cl.;29,95
Vino tinto D.O.C. Rioja Reserva 1995;Cincel;botella de 75 cl.;11,45
Vino tinto D.O.C. Rioja Reserva;Coto de Imaz;botella de 75 cl.;8,80
Vino tinto D.O.C Rioja Reserva 1997;Cune;botella de 75 cl.;10,31
Vino tinto D.O.C. Rioja Reserva 1995;Faustino V;botella de 75 cl.;12,05
Vino tinto D.O.C. Rioja Reserva 1996;Gonzalo de Berceo;botella de 75 cl.;10,95
Vino tinto D.O.C. Rioja Reserva 1996;Imperial;botella de 75 cl.;17,46
Vino tinto D.O.C. Rioja Reserva 1997;La Vicalanda de Viña Pomal;botella de 75 cl.;15,95
Vino tinto D.O.C. Rioja Reserva 1996;Lagunilla;botella de 75 cl.;11,27
Vino tinto D.O.C. Rioja Reserva 1996;Lan;botella de 75 cl.;11,51
Vino tinto D.O.C. Rioja Reserva 1997;Lan;estuche 3 botellas de 75 cl.;36,36
Vino tinto D.O.C. Rioja Reserva 1991;Luis Cañas;botella de 75 cl.;11,99
Vino tinto D.O.C. Rioja Reserva 1994;Marqués de Cáceres;estuche 3 botellas de 75 cl;40,82
Vino tinto D.O.C. Rioja Reserva 1997;Marqués de Griñon;botella de 75 cl.;11,78
Vino tinto D.O.C. Rioja Reserva 1996;Marqués de Murrieta;botella de 75 cl.;16,04
Vino tinto D.O.C. Rioja Reserva 1997;Marqués de Riscal;botella de 75 cl.;11,63
Vino tinto D.O.C. Rioja Reserva 1994;Marqués de Vargas;botella de 75 cl.;28,80
Vino tinto D.O. Rioja Reserva 1996;Muga;botella de 75 cl.;20,61
Vino tinto D.O.C. Rioja Reserva 1995;Rioja Bordón;botella de 75 cl.;11,93
Vino tinto D.O.C. Rioja Reserva 1997;Roda I;botella de 75 cl.;45,05
Vino tinto D.O.C. Rioja Reserva 1996;Viña Alarde;botella de 75 cl.;8,71
Vino tinto D.O.C. Rioja Reserva 1996;Viña Albina;botella de 75 cl.;10,61
Vino tinto D.O. Rioja Reserva 1995;Viña Alcorta;botella de 75 cl.;10,99
Vino tinto D.O.C. Rioja Reserva 1995;Viña Arana;estuche 3 botellas 75 cl.;54,29
Vino tinto D.O.C. Rioja Reserva 1987;Viña Ardanza;botella de 75 cl.;29,61
Vino tinto D.O.C. Rioja Reserva 1996;Viña Espolón;botella de 75 cl.;7,66
Vino tinto D.O.C. Rioja Reserva 1997;Gonzalo de Berceo;cofre de 3 botellas de 75 cl.;55,25
Vino tinto D.O.C. Rioja Reserva 1997;Viña Pomal;botella de 75 cl.;11,30
Vino tinto D.O.C. Rioja Reserva 1.997;Viña Pomal;botella magnum de 1,5 l.;27,17
Vino tinto D.O.C. Rioja Reserva 1998;Viña Salceda;botella de 75 cl.;12,68
Vino tinto D.O.C. Rioja Reserva 1993;Viña Tondonia;botella de 75 cl.;19,20
Vino tinto D.O.C. Rioja Gran Reserva 1994;Antigua Usanza Premium;botella de 75 cl.;16,50
Vino tinto D.O.C. Rioja Gran Reserva 1994;Campo Viejo;botella de 75 cl.;12,29
Vino tinto D.O.C. Rioja Gran Reserva;Coto de Imaz;botella de 75 cl.;17,82
Vino tinto D.O.C. Rioja Gran Reserva 1994;Faustino I;botella de 75 cl.;18,95
Vino tinto D.O.C. Rioja Gran Reserva 1982;Faustino I;botella de 75 cl.;35,95
Vino tinto D.O.C. Rioja Gran Reserva 1994;Gonzalo de Berceo;botella de 75 cl.;18,99
Vino tinto D.O.C. Rioja Gran Reserva 1991;Marqués del Puerto;botella de 75 cl.;13,88
Vino tinto D.O.C. Rioja Gran Reserva 1988;Marqués del Romeral;botella de 75 cl.;12,41
Vino tinto D.O.C. Rioja Gran Reserva 1993;Marqués de Villamagna;botella de 75 cl.;15,90
Vino tinto D.O.C. Rioja Gran Reserva 1994;Monte Real;botella de 75 cl.;19,90
Vino tinto D.O.C. Rioja Gran Reserva 1994;Montecillo;botella de 75 cl.;15,80
"Vino tinto D.O.C. Rioja Gran Reserva 1994 "" Prado Enea """;Muga;botella de 75 cl.;31,53
Vino tinto D.O.C. Rioja Gran Reserva 1991;Viña Pomal;botella de 75 cl.;20,73
Vino tinto D.O.C. Rioja Gran Reserva Oro 1994;Viña Real;botella de 75 cl.;16,65
"Vino tinto D.O.C. Rioja Gran Reserva 1995 "" Viña Vial """;Paternina;botella de 75 cl;9,85
Zumo de manzana exprimida;Carrefour Eco;botella de 750 ml.;1,78
Nectar de pera;Carrefour;botella de 1 l.;0,72
Néctar de pera;Granini;botella de 1 l.;1,39
Néctar de pera y piña;Hero Placer;botella de 1 l.;1,45
Zumo de manzana;Carrefour;brik de 1 l.;0,59
Zumo de manzana con vitamina C;Don Simón;brik de 1 l.;0,76
Néctar de manzana y kiwi con fibra;Hero Bienestar;brik de 1 l.;1,49
Zumo de manzana;Kasfruit;brik de 1 l.;0,76
Zumo de manzana;Carrefour;3 minibriks de 20 cl.;0,59
Zumo de manzana con vitamina C;Don Simón;3 minibriks de 20 cl.;0,76
Néctar de melocotón;Carrefour;botella de 1 l.;0,72
Néctar de melocotón;Granini;botella de 1 l.;1,39
Néctar de melocotón;Hero;botella de 1 l.;1,29
Néctar de melocotón sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de melocotón sin azúcar;Carrefour;brik de 2 l.;0,59
Zumo de melocotón y uva;Don Simón;brik de 1 l.;0,76
Zumo de melocotón y uva con Calcio;Don Simón;brik de 1 l.;1,49
Zumo de melocotón y uva;Juver;brik de 2 l.;1,55
Zumo de melocotón y uva;Kasfruit;brik de 1 l.;0,76
Zumo de melocotón y uva;Carrefour;3 minibriks de 20 cl.;0,59
Zumo de melocotón y uva;Don Simón;3 minibriks de 20 cl.;0,76
Néctar de melocotón + 10 vitaminas sin azúcar añadido;Juver Kids;3 minibriks 20 cl;0,80
Zumo de melocotón y uva;Kasfruit;3 minibriks de 20 cl.;0,80
Zumo puro de naranja;Carrefour;botella de 1 l.;1,09
Zumo de naranja exprimida;Carrefour Eco;botella de 750 ml.;1,78
Néctar de naranja;Granini;botella de 1 l.;1,39
Néctar de Naranja-Piña-Coco;Granini;botella de 1 l.;1,35
Zumo de naranja;Hero;botella de 1 l.;1,29
Néctar de naranja sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de naranja y mandarina;Hero Placer;botella de 1 l.;1,45
Néctar de naranja y plátano;Hero Placer;botella de 1 l.;1,45
Zumo de naranja;Carrefour;brik de 1 l.;0,59
Néctar de naranja sin azúcar;Carrefour;brik de 2 l.;0,76
Zumo de naranja con Calcio;Don Simón;brik de 1 l.;1,49
Zumo de naranja;Juver;brik de 2 l.;1,55
Zumo de naranja;Kasfruit;brik de 1 l.;0,76
Néctar de naranja;Granini;4 botellas de 20 cl.;2,25
Zumo de naranja;Carrefour;3 minibriks de 20 cl.;0,59
Zumo de naranja;Don Simón;3 minibriks de 20 cl.;0,76
Néctar de naranja y mango;On de Juver;brik de 33 cl.;0,65
Néctar de naranja + 10 vitaminas sin azúcar añadido;Juver Kids;3 minibriks 20 cl.;0,80
Zumo de naranja;Kasfruit;3 minibriks de 20 cl.;0,80
Néctar de piña;Carrefour;botella de 1 l.;0,72
Néctar de piña;Granini;botella de 1 l.;1,39
Néctar de Naranja-Piña-Coco;Granini;botella de 1 l.;1,35
Zumo de piña;Hero;botella de 1 l.;1,29
Néctar de piña sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de pera y piña;Hero Placer;botella de 1 l.;1,45
Néctar de piña y coco;Hero Placer;botella de 1 l.;1,45
Zumo de piña y uva;Carrefour;brik de 1 l.;0,59
Zumo de piña y uva;Don Simón;brik de 1 l.;0,76
Zumo de piña y manzana con Calcio;Don Simón;brik de 1 l.;1,49
Zumo de piña y uva;Juver;brik de 2 l.;1,55
Zumo de piña y uva;Kasfruit;brik de 1 l.;0,76
Néctar de piña;Granini;4 botellas de 20 cl.;2,25
Zumo de piña y uva;Carrefour;3 minibriks de 20 cl.;0,59
Zumo de piña y uva con vitamina C;Don Simón;3 minibriks de 20 cl.;0,76
Néctar de piña y kiwi;OFF de Juver;brik de 33 cl.;0,65
Néctar de piña + 10 vitaminas sin azúcar añadido;Juver Kids;3 minibriks de 20 cl.;0,80
Zumo de piña y uva;Kasfruit;3 minibriks de 20 cl.;0,80
Néctar de melocotón sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de naranja sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de piña sin azúcar;Hero Diet;botella de 1 l.;1,45
Néctar de melocotón sin azúcar;Carrefour;brik de 2 l.;1,49
Néctar de melocoton sin azúcar añadido;Disfruta de Juver;brik de 2 l.;1,49
Néctar de naranja sin azúcar añadido;Disfruta de Juver;brik de 2 l.;1,49
Néctar de piña sin azúcar añadido;Disfruta de Juver;brik de 2 l.;1,49
Néctar de frutas tropicales sin azúcar añadido;Disfruta de Juver;brik de 2 l.;1,49
Zumo de tomate exprimido;Carrefour Eco;botella 750 ml.;1,78
Zumo de tomate;Granini;botella de 1 l.;1,38
Zumo de tomate;Hero;botella de 1l.;1,29
Zumo de tomate;Carrefour;brik de 1 l.;0,59
Zumo de tomate;Don Simón;brik de 1 l.;0,76
Zumo de tomate;Kasfruit;brik de 1 l.;0,76
Zumo de tomate;Carrefour;4 botellas de 20 cl.;1,19
Néctar  de tomate;Granini;4 botellas de 20 cl.;2,25
Zumo de tomate;Carrefour;3 minibriks de 20 cl.;0,59
Huevo hilado;Calidad Tradición Carrefour;bandeja de 2 a 5 unidades, 500;9,86
Solomillo de ternera;Calidad Tradición Carrefour;bandeja de 1 unidad, 975 g. aprox.;26,17
Filetes de solomillo de ternera;Calidad Tradición Carrefour;bandeja de 3 a 4 ud., 425 g. aprox.;11,41
Chuletón de ternera;Calidad Tradición Carrefour;bandeja de 1 unidad, 475 g. aprox.;8,75
Filete 1ª A de ternera;Calidad Tradición Carrefour;bandeja de 4 a 6 unidades, 400 g. aprox.;5,42
Filete 1ª B de ternera;Calidad Tradición Carrefour;bandeja de 3 a 4 unidades, 500 g. aprox.;4,95
Redondo de ternera, trozo;Calidad Tradición Carrefour;bandeja de 1 unidad, 1250 g. aprox.;16,95
Rotí de ternera;Calidad Tradición Carrefour;bandeja de 1 unidad, 900 g. aprox.;11,59
Fondue de ternera;Calidad Tradición Carrefour;bandeja de 450 g. aprox.;5,95
Estofado de ternera;Calidad Tradición Carrefour;bandeja de 500 g. aprox.;4,12
Morcillo de ternera;Calidad Tradición Carrefour;bandeja de 1 a 2 unidades, 400 g. aprox.;3,81
Ossobucco de ternera;Calidad Tradición Carrefour;bandeja de 1 a 2 unidades, 625 g. aprox.;5,19
Falda de ternera;Calidad Tradición Carrefour;bandeja de 2 a 3 unidades, 450 g. aprox.;3,05
Costillas de ternera;Calidad Tradición Carrefour;bandeja de 2 a 3 unidades, 400 g. aprox.;2,64
Chorizo Ibérico de Bellota de Guijuelo;De Nuestra Tierra;pieza de 400 g. aprox.;8,38
Chorizo Asturiano;De Nuestra Tierra;3 unidades 290 g.;4,95
Chorizo Ibérico de Huelva;Zainca;sobre de 21 lonchas al vacío, 100 g. aprox.;1,92
Chorizo Ibérico;Navidul;sobre de 20-24 lonchas,  100 g.;2,10
Chorizo Ibérico vela extra;Navidul;pieza de 280 g.;3,36
Chorizo Ibérico extra cular;Mafresa;pieza de 1000 g. aprox.;12,17
Chorizo Ibérico cular;Aromas del Encinar;pieza de 1000 g. aprox.;6,85
Chorizo Ibérico sarta;Aromas del Encinar;pieza de 250 g.;1,41
Surtido Ibérico;Navidul;sobre de 150 g.;4,50
Chorizo Ibérico de pueblo vela extra;Revilla;pieza de 265 g.;3,40
Chorizo Extra;Carrefour;sobre de 28 lonchas al vacío, 280 g. aprox.;2,40
Chorizo Tradición;Revilla;sobre de 42 lonchas al vacío, 270 g. aprox.;2,59
Chorizo Pamplona;Carrefour;sobre de 28 lonchas al vacío, 270 g. aprox.;2,02
Chorizo Pamplona;Cumbres de Navarra;sobre de 34 lonchas al vacío, 250 g. aprox.;1,65
Chorizo Salamanca;Direexa;sobre de 18 lonchas al vacío, 170 g. aprox.;2,35
Taquitos de chorizo;Revilla;2 paquetes de 75 g.;1,71
Chorizo tradicional extra sarta;Carrefour;pieza de 280 g.;2,12
Chorizo casero extra sarta;Palacios;pieza de 280 g.;2,89
Chorizo fresco para asar, freír o cocer;Palacios;paquete de 300 g.;2,19
Chorizo de pueblo dulce extra sarta;Revilla;pieza de 300 g.;2,76
Chorizo picante extra sarta;Carrefour;pieza de 280 g.;2,12
Chorizo picante extra sarta;Palacios;pieza de 280 g.;2,89
Chorizo Cantimpalo;El Acueducto;4 piezas 1000 g aprox;6,12
Chorizo Tradición extra;Revilla;pieza de 450 g.;3,58
Chistorra de Navarra;De Nuestra Tierra;pieza de 230 g.;1,62
Chistorra de Navarra;Floristán;pieza de 220 g.;1,49
Chorizo de pueblo para barbacoa, freir o guisar;Revilla;pieza de 265 g.;2,30
Chorizo Pamplona extra;Argal;pieza de 300 g.;2,85
Hígado entero de pato;De Nuestra Tierra;tarro de 130 g.;8,38
Hígado entero de pato;De Nuestra Tierra;2 latas de 70 g.;8,08
Hígado entero de pato;De Nuestra Tierra;paquete de 90 g.;5,49
Hígado entero de pato;De Nuestra Tierra;lata de 130 g.;7,48
Foie gras de oca con trozos;Labeyrie;paquete de 200 g.;14,78
Foie gras de pato con trozos;Labeyrie;paquete de 200 g.;9,73
Foie gras de oca Duo;Labeyrie;sobre de 80 g.;5,32
Foie gras de pato Duo;Labeyrie;sobre de 80 g.;5,02
Paté de pato;Carrefour;tarro de 125 g.;0,72
Paté de pato;Carrefour;tarro de 180 g.;1,17
Paté de foie;Casa Tarradellas;tarro de 125 g.;0,72
Paté de pato;Casa Tarradellas;tarro de 125 g.;0,77
Hígado graso de pato;Delicass;lata de 130 g.;7,30
Hígado graso de oca;Delicass;lata de 130 g.;8,77
Paté de pato;Delicass;tarro de 130 g.;1,40
Paté de hígado de oca;Delicass;tarro de 130 g.;1,52
Paté de hígado de oca trufado;Delicass;tarro de 130 g.;1,69
Paté hígado de pato;Delicass;tarro de 130 g.;1,32
Paté de pato;Jean Brunet;tarro de 180 g.;1,90
Paté de hígado de pato;La Piara;tarro de 100 g.;1,02
Surtido de Patés;La Cuina;bandeja de 320 g.;2,28
Paté de campaña, receta tradicional;Carrefour;sobre de 150 g.;1,14
Paté a las finas hierbas;Carrefour;sobre de 150 g.;1,14
Paté a la pimienta verde;Carrefour;sobre de 150 g.;1,14
Mousse de pato al Oporto;Carrefour;sobre de 150 g.;1,24
Patés Capricho;Casa Tarradellas;3 tarros de 125 g.;2,47
Paté de atún en aceite Untables;La Piara;tarrina de 145 g.;1,71
Paté a las finas hierbas Untables;La Piara;tarrina de 145 g.;1,71
Paté de jamón Untables;La Piara;tarrina de 145 g.;1,71
Paté de salmón Untables;La Piara;tarrina de 145 g.;1,71
Paté de sobrasada Untables;La Piara;tarrina de 145 g.;1,71
Paté al armagnac;Carrefour;tarro de 180 g.;1,17
Paté de anchoa;Casa Tarradellas;tarro de 125 g.;0,77
Paté de anchoa;La Piara;lata de 87 g. con tapa;0,99
Paté de atún;Carrefour;tarro de 125 g.;0,65
Paté de atún;Casa Tarradellas;tarro de 125 g.;0,76
Paté de atún en escabeche;La Piara;lata de 85 g.;0,99
Paté de atún en aceite;La Piara;lata de 85 g.;1,02
Paté de bacalao al ajillo - brandada;La Piara;tarro de 100 g.;1,29
Paté de bacon;La Piara;lata de 85 g.;0,96
Paté de campaña;Carrefour;tarro de 125 g.;0,65
Paté de campaña;Casa Tarradellas;tarro de 125 g.;0,71
Paté del campo;Carrefour;tarro de 180 g.;1,17
Paté a las finas hierbas;Carrefour;tarro de 125 g.;0,65
Paté a las hierbas provenzales;Carrefour;tarro de 180 g.;1,17
Paté a las finas hierbas;Casa Tarradellas;tarro de 125 g.;0,71
Paté sabor suave;Apis;lata de 200 g. con tapa.;0,74
Paté de gambas;La Piara;lata de 85 g.;1,23
Paté de jamón;Carrefour;tarro de 125 g.;0,65
Paté de jamón;La Piara;lata de 85 g. con tapa;0,99
Paté a la pimienta;Carrefour;tarro de 125 g.;0,65
Paté Roquefort;Carrefour;tarro de 125 g.;0,65
Paté al roquefort;Casa Tarradellas;tarro de 125 g.;0,71
Paté al roquefort;La Piara;tarro de 100 g.;1,02
Paté de pollo;La Piara;lata de 85 g.;0,99
Paté al queso manchego;La Piara;tarro de 100 g.;1,02
Paté de salmón;Carrefour;tarro de 125 g.;0,65
Paté de salmón;Casa Tarradellas;tarro de 125 g.;0,76
Paté de sobrasada;La Piara;lata de 85 g. con tapa;0,99
Paté tres variedades;Carrefour;3 tarros de 125 g.;1,99
Patés varios;Casa Tarradellas;5 tarros de 125 g. y ensaladera de regalo.;3,33
Surtido de patés;La Piara;3 tarros de 100 g.;2,57
Salchichas cocktail;Carrefour;frasco de 208 g.;1,35
"Salchichas cocidas ahumado  ""Snackis Cocktail""";El Acueducto;paquete de 135 g.;0,82
Salchichas cocidas aperitivo;La Piara;lata de 395 g. (p.neto),185 g. (p.esc);1,79
Salchichas cocidas ahumadas aperitivo;Meica;frasco de 380 g.;3,20
Salchichas Frankfurter en tripa natural;Carrefour;bote de 550 g (p.neto);1,59
Salchichas cocidas y ahumadas Frankfurt;Carrefour;paquete de 7 unidades, 160 g.;0,30
Salchichas cocidas y ahumadas Frankfurt;Campofrío;paquete de 7 unidades, 160 g.;0,39
Salchichas cocidas Frankfurt;El Pozo;paquete de 7 unidades, 160 g.;0,32
Salchichas cocidas tipo Frankfurt;La Piara;lata de 395 g. (p.neto), 250 g. (p.esc);1,79
Salchichas alemanas Frankfurt;Picken;paquete de 4 unidades, 400 g.;2,16
Salchichas cocidas y ahumadas estilo Viena;Carrefour;paquete de 4 unidades, 220 g.;0,55
Salchichas con queso;Carrefour;paquete de 5 unidades, 200 g.;0,55
Salchichas cocidas y ahumadas estilo Viena;Campofrío;paquete de 5 unidades, 200 g.;0,85
